chromosomes,start_position,end_position,dataset,score,dataset_strand,product,phase,time_after_exposure,sample_strand,replicate,real_sim
chr3,15200000,15650000,ERD,0.7493,.,CPD,late,12,+,_,1.08920051421394
chr3,18200000,19850000,LRD,-1.1225,.,CPD,late,12,+,_,0.479554732944766
chr3,20500000,22950000,LRD,-0.9356,.,CPD,late,12,+,_,0.575357149287333
chr3,23650000,24250000,ERD,0.6358,.,CPD,late,12,+,_,1.08263371878098
chr3,24950000,25400000,LRD,-1.411,.,CPD,late,12,+,_,0.505824138118658
chr3,26100000,27000000,LRD,-1.2689,.,CPD,late,12,+,_,0.351888715920736
chr3,27950000,29000000,LRD,-0.7019,.,CPD,late,12,+,_,0.973687422301013
chr3,33050000,34100000,ERD,0.5827,.,CPD,late,12,+,_,0.944409229313439
chr3,34150000,34900000,LRD,-1.2927,.,CPD,late,12,+,_,0.427928462794383
chr3,34950000,36350000,LRD,-0.5173,.,CPD,late,12,+,_,0.694666083415796
chr3,37000000,37450000,ERD,0.9108,.,CPD,late,12,+,_,1.19697620062897
chr3,39700000,41750000,LRD,-0.5962,.,CPD,late,12,+,_,0.5773536220292
chr3,47200000,50200000,ERD,0.7499,.,CPD,late,12,+,_,0.905554104439511
chr3,52050000,53450000,ERD,0.7125,.,CPD,late,12,+,_,1.09673250069873
chr3,56100000,56350000,LRD,-0.6303,.,CPD,late,12,+,_,0.641981560131668
chr3,57100000,58500000,ERD,0.804,.,CPD,late,12,+,_,1.08200962381856
chr3,58850000,61900000,LRD,-0.9441,.,CPD,late,12,+,_,0.488124463760652
chr3,61950000,62450000,LRD,-1.3925,.,CPD,late,12,+,_,0.691895513985918
chr3,62900000,65900000,LRD,-1.3647,.,CPD,late,12,+,_,0.832579801254043
chr3,66550000,68800000,LRD,-1.2987,.,CPD,late,12,+,_,0.829320882849063
chr3,68850000,69900000,ERD,0.6893,.,CPD,late,12,+,_,1.6939479264617
chr3,71950000,72300000,LRD,-1.1654,.,CPD,late,12,+,_,0.924455603743488
chr3,73400000,77350000,LRD,-1.2352,.,CPD,late,12,+,_,0.617089638109892
chr3,108800000,109250000,LRD,-1.2272,.,CPD,late,12,+,_,0.51259576267883
chr3,111350000,111900000,ERD,0.7855,.,CPD,late,12,+,_,1.30916689455729
chr3,113250000,113650000,ERD,0.7606,.,CPD,late,12,+,_,0.971123856189381
chr3,116500000,118050000,LRD,-1.3025,.,CPD,late,12,+,_,0.480065402392652
chr3,118100000,118800000,LRD,-0.615,.,CPD,late,12,+,_,0.659050977762362
chr3,124450000,125350000,ERD,0.8287,.,CPD,late,12,+,_,1.15581693431719
chr3,128150000,129650000,ERD,0.6337,.,CPD,late,12,+,_,0.944897287979429
chr3,131350000,131850000,LRD,-1.133,.,CPD,late,12,+,_,0.39446863325747
chr3,132700000,133000000,LRD,-0.7752,.,CPD,late,12,+,_,0.462975231042702
chr3,133750000,134250000,ERD,0.7322,.,CPD,late,12,+,_,1.13400135479636
chr3,134650000,135450000,LRD,-1.2716,.,CPD,late,12,+,_,0.330645935981167
chr3,137050000,137500000,LRD,-1.0357,.,CPD,late,12,+,_,0.290316077803843
chr3,139550000,140600000,LRD,-1.2149,.,CPD,late,12,+,_,0.344957354258977
chr3,141000000,142800000,ERD,0.7019,.,CPD,late,12,+,_,1.09609281113992
chr3,142850000,144100000,LRD,-0.7108,.,CPD,late,12,+,_,0.554456881605309
chr3,153100000,154400000,LRD,-1.1392,.,CPD,late,12,+,_,0.361585345449796
chr3,154450000,155250000,LRD,-0.6202,.,CPD,late,12,+,_,0.322603986970268
chr3,158800000,159250000,LRD,-0.8517,.,CPD,late,12,+,_,0.430010841491469
chr3,160150000,160550000,ERD,0.7523,.,CPD,late,12,+,_,1.03015564414734
chr3,178250000,178650000,LRD,-1.1149,.,CPD,late,12,+,_,0.252339282430827
chr3,179750000,182300000,LRD,-1.0473,.,CPD,late,12,+,_,0.350790262724698
chr3,192800000,193200000,LRD,-0.9729,.,CPD,late,12,+,_,0.35261963722654
chr3,194050000,194400000,ERD,0.5082,.,CPD,late,12,+,_,0.865519407543972
chr3,195150000,196700000,ERD,0.605,.,CPD,late,12,+,_,0.772831309211152
chr4,1600000,3150000,ERD,0.9065,.,CPD,late,12,+,_,1.27922350219081
chr4,5050000,5550000,LRD,-1.6089,.,CPD,late,12,+,_,0.543257057277182
chr4,5600000,6150000,LRD,-0.8368,.,CPD,late,12,+,_,0.835726351116201
chr4,6650000,7150000,ERD,0.9742,.,CPD,late,12,+,_,1.73242915881331
chr4,7800000,8450000,ERD,0.59,.,CPD,late,12,+,_,1.51835851887776
chr4,8950000,11250000,LRD,-1.3846,.,CPD,late,12,+,_,0.715654795675127
chr4,11950000,12650000,LRD,-1.5328,.,CPD,late,12,+,_,0.509183573461222
chr4,12700000,13300000,LRD,-0.7907,.,CPD,late,12,+,_,1.06940775811677
chr4,14200000,14650000,LRD,-0.9677,.,CPD,late,12,+,_,1.27048571327296
chr4,15650000,16200000,ERD,0.911,.,CPD,late,12,+,_,1.90510543905781
chr4,16900000,17350000,LRD,-1.3433,.,CPD,late,12,+,_,0.65515650010164
chr4,18200000,19350000,LRD,-1.6414,.,CPD,late,12,+,_,0.664323527143091
chr4,20850000,21750000,LRD,-1.6952,.,CPD,late,12,+,_,0.55616148078035
chr4,21800000,23300000,LRD,-0.9134,.,CPD,late,12,+,_,0.983255118053493
chr4,24100000,24500000,ERD,0.9606,.,CPD,late,12,+,_,2.17489277797152
chr4,27200000,27650000,LRD,-1.5861,.,CPD,late,12,+,_,1.03646564802783
chr4,36750000,37400000,LRD,-1.6991,.,CPD,late,12,+,_,0.694171548256054
chr4,38650000,42100000,ERD,1.213,.,CPD,late,12,+,_,1.68211836910761
chr4,42900000,44350000,LRD,-1.2448,.,CPD,late,12,+,_,0.797846537338659
chr4,44700000,45800000,LRD,-0.7331,.,CPD,late,12,+,_,1.08623561079446
chr4,45850000,46950000,LRD,-1.6456,.,CPD,late,12,+,_,0.748031678163363
chr4,47950000,48900000,ERD,1.2569,.,CPD,late,12,+,_,1.69070348653704
chr4,48950000,53450000,LRD,-0.7556,.,CPD,late,12,+,_,0.947812698319123
chr4,55150000,56150000,LRD,-0.8674,.,CPD,late,12,+,_,0.976731367752998
chr4,56200000,56950000,ERD,0.7859,.,CPD,late,12,+,_,1.57540830674521
chr4,58100000,58950000,LRD,-0.7062,.,CPD,late,12,+,_,0.72425184181557
chr4,72050000,73800000,LRD,-1.4522,.,CPD,late,12,+,_,0.60747554293776
chr4,74500000,75650000,ERD,0.9744,.,CPD,late,12,+,_,2.30061502005062
chr4,75700000,76300000,LRD,-0.7573,.,CPD,late,12,+,_,0.820504734449727
chr4,76350000,78100000,ERD,0.7336,.,CPD,late,12,+,_,1.66023595763498
chr4,80050000,80900000,LRD,-1.3477,.,CPD,late,12,+,_,0.684880651968596
chr4,81250000,83050000,LRD,-1.1355,.,CPD,late,12,+,_,0.675445656499618
chr4,83850000,84600000,ERD,1.2408,.,CPD,late,12,+,_,1.65777754810639
chr4,88050000,88400000,ERD,1.5505,.,CPD,late,12,+,_,1.78366573651611
chr4,88900000,89600000,ERD,1.2498,.,CPD,late,12,+,_,1.40141207811821
chr4,95200000,95650000,ERD,1.0634,.,CPD,late,12,+,_,1.70312270983551
chr4,100100000,100600000,LRD,-0.7234,.,CPD,late,12,+,_,0.896685940133077
chr4,103200000,103950000,ERD,1.4643,.,CPD,late,12,+,_,1.91460595701165
chr4,104400000,104850000,LRD,-0.7675,.,CPD,late,12,+,_,1.00328020867765
chr4,104900000,105950000,LRD,-1.3367,.,CPD,late,12,+,_,0.699818801650741
chr4,107450000,108450000,LRD,-1.521,.,CPD,late,12,+,_,0.81295062253409
chr4,109050000,109400000,LRD,-0.7752,.,CPD,late,12,+,_,0.928771091807185
chr4,109450000,111100000,ERD,0.53,.,CPD,late,12,+,_,1.64225757126539
chr4,111650000,112550000,LRD,-1.5765,.,CPD,late,12,+,_,0.60842901708135
chr4,128600000,129300000,ERD,1.3263,.,CPD,late,12,+,_,1.45054892140606
chr4,129350000,129800000,ERD,0.613,.,CPD,late,12,+,_,1.78793605914524
chr4,138900000,139300000,ERD,1.1817,.,CPD,late,12,+,_,2.33008020879037
chr4,139850000,140700000,ERD,1.4307,.,CPD,late,12,+,_,1.5382901660438
chr4,144650000,145400000,LRD,-1.1793,.,CPD,late,12,+,_,1.27720334974599
chr4,146350000,147900000,LRD,-0.948,.,CPD,late,12,+,_,1.25813885960322
chr4,148400000,148950000,ERD,0.9616,.,CPD,late,12,+,_,1.71193733511463
chr4,149000000,150250000,LRD,-1.386,.,CPD,late,12,+,_,0.781279997262223
chr4,154800000,156650000,LRD,-1.381,.,CPD,late,12,+,_,0.609939679820329
chr4,158700000,159100000,ERD,0.5477,.,CPD,late,12,+,_,2.59755141038133
chr4,159150000,160600000,ERD,1.3869,.,CPD,late,12,+,_,2.81903342030392
chr4,165000000,165900000,LRD,-1.1781,.,CPD,late,12,+,_,1.07714859048086
chr4,169000000,170400000,ERD,1.1813,.,CPD,late,12,+,_,1.95197493549274
chr4,170450000,170800000,ERD,0.5095,.,CPD,late,12,+,_,1.71698759611358
chr4,172900000,175650000,ERD,0.5819,.,CPD,late,12,+,_,1.67222393212652
chr4,177050000,177850000,ERD,0.8181,.,CPD,late,12,+,_,1.77984695892542
chr4,181250000,181550000,LRD,-0.9179,.,CPD,late,12,+,_,0.84144061906337
chr4,181600000,182800000,LRD,-1.6205,.,CPD,late,12,+,_,0.862443891447639
chr4,183900000,184650000,ERD,1.211,.,CPD,late,12,+,_,1.66788647903311
chr4,187200000,187450000,LRD,-0.823,.,CPD,late,12,+,_,0.805065391304222
chr4,188050000,188750000,LRD,-1.733,.,CPD,late,12,+,_,0.740605470228933
chr4,189350000,190000000,LRD,-0.7432,.,CPD,late,12,+,_,0.880174324485678
chr4,190050000,190850000,LRD,-1.5415,.,CPD,late,12,+,_,0.462889103175429
chr5,2000000,5100000,LRD,-0.5993,.,CPD,late,12,+,_,0.15595061234035
chr5,5650000,6200000,LRD,-0.6907,.,CPD,late,12,+,_,0.238118773956777
chr5,7050000,9850000,LRD,-0.735,.,CPD,late,12,+,_,0.183240109867479
chr5,11100000,12650000,LRD,-0.7743,.,CPD,late,12,+,_,0.184057029656822
chr5,15450000,16250000,LRD,-0.8122,.,CPD,late,12,+,_,0.19331739359356
chr5,30400000,31250000,LRD,-0.7615,.,CPD,late,12,+,_,0.295389433132478
chr5,42150000,42650000,LRD,-0.9232,.,CPD,late,12,+,_,0.228629660000631
chr5,43950000,44350000,LRD,-0.6012,.,CPD,late,12,+,_,0.439487810749556
chr5,45200000,49750000,LRD,-1.1358,.,CPD,late,12,+,_,0.403242522709032
chr5,51350000,51800000,LRD,-0.6197,.,CPD,late,12,+,_,0.681970998159006
chr5,62250000,63800000,LRD,-1.3475,.,CPD,late,12,+,_,0.395376449297044
chr5,65050000,65500000,ERD,0.9053,.,CPD,late,12,+,_,1.14443105249398
chr5,66850000,67450000,LRD,-1.4343,.,CPD,late,12,+,_,0.366326968063165
chr5,68400000,69700000,ERD,1.4223,.,CPD,late,12,+,_,3.20061430059163
chr5,81850000,82600000,LRD,-0.9566,.,CPD,late,12,+,_,0.74109871601447
chr5,82650000,83000000,LRD,-0.6121,.,CPD,late,12,+,_,0.729104930817496
chr5,83900000,86100000,LRD,-0.5563,.,CPD,late,12,+,_,0.526330692548525
chr5,86800000,89550000,LRD,-1.1015,.,CPD,late,12,+,_,0.653336681215919
chr5,90200000,90750000,ERD,0.8351,.,CPD,late,12,+,_,1.21467922726815
chr5,94800000,96300000,ERD,0.9096,.,CPD,late,12,+,_,1.21396885516557
chr5,96700000,98000000,LRD,-1.0141,.,CPD,late,12,+,_,0.473762839550306
chr5,98700000,99800000,LRD,-1.4928,.,CPD,late,12,+,_,0.5212435873673
chr5,100300000,101750000,LRD,-0.5288,.,CPD,late,12,+,_,0.498416450243434
chr5,109100000,109400000,LRD,-0.6664,.,CPD,late,12,+,_,0.782586018885829
chr5,109450000,110350000,LRD,-1.4876,.,CPD,late,12,+,_,0.402072369461992
chr5,110400000,110700000,LRD,-0.8116,.,CPD,late,12,+,_,0.636085863875513
chr5,112900000,114250000,LRD,-1.1745,.,CPD,late,12,+,_,0.436808685482178
chr5,115450000,118050000,LRD,-1.0461,.,CPD,late,12,+,_,0.49385631477481
chr5,128300000,130150000,LRD,-1.1595,.,CPD,late,12,+,_,0.415113444166058
chr5,143700000,144550000,LRD,-1.1387,.,CPD,late,12,+,_,0.57046722111458
chr5,146400000,147000000,LRD,-0.9441,.,CPD,late,12,+,_,0.540755864855827
chr5,151400000,153200000,LRD,-1.0399,.,CPD,late,12,+,_,0.316933140733789
chr5,154600000,156350000,LRD,-1.0231,.,CPD,late,12,+,_,0.319011896324811
chr5,157500000,158350000,LRD,-1.138,.,CPD,late,12,+,_,0.35855964086297
chr5,160100000,162600000,LRD,-1.0645,.,CPD,late,12,+,_,0.515474869514976
chr5,165300000,166550000,LRD,-1.1552,.,CPD,late,12,+,_,0.51126068876385
chr5,168450000,168900000,LRD,-1.0349,.,CPD,late,12,+,_,0.526513034941419
chr5,169750000,170650000,LRD,-0.9613,.,CPD,late,12,+,_,0.434500787156201
chr5,174100000,175000000,LRD,-1.1499,.,CPD,late,12,+,_,0.483459940518729
chr5,175050000,175500000,LRD,-0.5982,.,CPD,late,12,+,_,0.852759454164394
chr5,176400000,176800000,ERD,0.9367,.,CPD,late,12,+,_,0.864858052160913
chr5,177950000,178600000,LRD,-1.0715,.,CPD,late,12,+,_,0.504982137467062
chr6,2600000,3200000,ERD,0.7687,.,CPD,late,12,+,_,1.08207172520344
chr6,8500000,9400000,LRD,-0.987,.,CPD,late,12,+,_,0.757385789729843
chr6,17600000,18400000,ERD,0.744,.,CPD,late,12,+,_,1.21688004923829
chr6,18850000,19600000,LRD,-1.3829,.,CPD,late,12,+,_,0.505528195989719
chr6,22000000,24050000,LRD,-1.2882,.,CPD,late,12,+,_,0.539460934518791
chr6,34200000,37450000,ERD,0.6581,.,CPD,late,12,+,_,1.04347819573553
chr6,39450000,40850000,LRD,-1.2357,.,CPD,late,12,+,_,0.393392306205919
chr6,41750000,42450000,ERD,0.6408,.,CPD,late,12,+,_,1.0933855260373
chr6,42500000,42700000,ERD,1.2528,.,CPD,late,12,+,_,1.01010982517774
chr6,42750000,44450000,ERD,0.5892,.,CPD,late,12,+,_,1.11815120050009
chr6,47050000,47550000,ERD,0.5762,.,CPD,late,12,+,_,1.17319762561103
chr6,50000000,51900000,LRD,-1.2094,.,CPD,late,12,+,_,0.403447785891918
chr6,55550000,57200000,ERD,0.7525,.,CPD,late,12,+,_,1.29206920669323
chr6,57650000,63750000,LRD,-1.2618,.,CPD,late,12,+,_,0.360752882323754
chr6,64200000,64550000,ERD,0.9431,.,CPD,late,12,+,_,1.35925434169925
chr6,69500000,70150000,LRD,-1.0326,.,CPD,late,12,+,_,0.568436230930722
chr6,70200000,70850000,LRD,-0.6129,.,CPD,late,12,+,_,0.969772922752561
chr6,72600000,73850000,LRD,-0.8248,.,CPD,late,12,+,_,0.812602320713413
chr6,76850000,77450000,LRD,-1.1514,.,CPD,late,12,+,_,0.668191012174665
chr6,77500000,77800000,LRD,-0.8455,.,CPD,late,12,+,_,0.823520488580984
chr6,78300000,79250000,LRD,-1.0226,.,CPD,late,12,+,_,0.900291741623123
chr6,82400000,83000000,ERD,0.8889,.,CPD,late,12,+,_,1.49221880420728
chr6,86750000,87600000,LRD,-1.3178,.,CPD,late,12,+,_,0.353534104794241
chr6,88750000,89150000,LRD,-0.9862,.,CPD,late,12,+,_,0.56239315124746
chr6,91350000,92050000,LRD,-0.7879,.,CPD,late,12,+,_,0.877316211674759
chr6,96000000,97400000,LRD,-1.2798,.,CPD,late,12,+,_,0.644231485003088
chr6,98550000,99250000,LRD,-1.4951,.,CPD,late,12,+,_,0.527263528775952
chr6,106500000,107150000,ERD,0.6959,.,CPD,late,12,+,_,1.27353224408421
chr6,114650000,116100000,LRD,-0.6527,.,CPD,late,12,+,_,0.538126519955793
chr6,116700000,117100000,ERD,1.1842,.,CPD,late,12,+,_,1.71740833224208
chr6,123400000,125100000,LRD,-1.1389,.,CPD,late,12,+,_,0.717890212325385
chr6,130600000,131100000,LRD,-1.3598,.,CPD,late,12,+,_,0.897849673198125
chr6,133450000,137400000,ERD,0.9836,.,CPD,late,12,+,_,1.85273657673814
chr6,147700000,148400000,LRD,-1.2004,.,CPD,late,12,+,_,0.848050887558216
chr6,149550000,150050000,ERD,1.399,.,CPD,late,12,+,_,1.62077001033401
chr6,153400000,154600000,LRD,-1.1369,.,CPD,late,12,+,_,0.604819631193321
chr6,155850000,156300000,LRD,-0.6238,.,CPD,late,12,+,_,1.11812582620351
chr6,156350000,157000000,LRD,-1.215,.,CPD,late,12,+,_,0.852835592663032
chr6,157500000,159500000,ERD,0.9537,.,CPD,late,12,+,_,1.59332351354216
chr6,161050000,165500000,LRD,-1.0351,.,CPD,late,12,+,_,0.833212091081048
chr6,166300000,166550000,ERD,1.2457,.,CPD,late,12,+,_,1.81860749037833
chr7,3250000,4300000,LRD,-1.2068,.,CPD,late,12,+,_,0.50506990792094
chr7,12550000,12800000,ERD,0.8925,.,CPD,late,12,+,_,1.14118551033256
chr7,13500000,14700000,LRD,-0.8342,.,CPD,late,12,+,_,0.519892797656343
chr7,15400000,16450000,LRD,-1.3725,.,CPD,late,12,+,_,0.463877279949768
chr7,16800000,17700000,ERD,0.6592,.,CPD,late,12,+,_,1.17294280933388
chr7,18800000,19900000,LRD,-1.0568,.,CPD,late,12,+,_,0.521896889407919
chr7,20800000,21850000,LRD,-1.1954,.,CPD,late,12,+,_,0.600626878496895
chr7,23200000,23700000,ERD,0.943,.,CPD,late,12,+,_,1.2571563149072
chr7,25500000,25950000,LRD,-0.7635,.,CPD,late,12,+,_,0.634861310233168
chr7,27650000,27850000,ERD,0.9903,.,CPD,late,12,+,_,1.36327621007729
chr7,31200000,32250000,LRD,-1.2048,.,CPD,late,12,+,_,0.408885227599057
chr7,32900000,33200000,ERD,0.9949,.,CPD,late,12,+,_,1.19180133145215
chr7,34400000,35050000,LRD,-0.6551,.,CPD,late,12,+,_,0.620078241637075
chr7,36850000,37500000,LRD,-1.1403,.,CPD,late,12,+,_,0.532120155369566
chr7,37950000,39300000,LRD,-0.6668,.,CPD,late,12,+,_,0.710459428156869
chr7,42450000,43150000,LRD,-0.6242,.,CPD,late,12,+,_,0.680783488382502
chr7,43200000,45200000,ERD,0.5127,.,CPD,late,12,+,_,0.991719145144951
chr7,48500000,50300000,LRD,-1.2104,.,CPD,late,12,+,_,0.387358226034257
chr7,51850000,54550000,LRD,-1.2462,.,CPD,late,12,+,_,0.474184409071502
chr7,54600000,55400000,ERD,0.5248,.,CPD,late,12,+,_,1.04139750080497
chr7,56400000,64250000,LRD,-1.256,.,CPD,late,12,+,_,0.331683934859622
chr7,65100000,66700000,ERD,0.7602,.,CPD,late,12,+,_,0.974013378142318
chr7,67100000,71200000,LRD,-0.9389,.,CPD,late,12,+,_,0.257866250276172
chr7,71250000,71800000,LRD,-1.3865,.,CPD,late,12,+,_,0.368789620859212
chr7,77900000,78800000,LRD,-1.444,.,CPD,late,12,+,_,0.586463703999232
chr7,82550000,83450000,LRD,-1.0435,.,CPD,late,12,+,_,0.644999981860573
chr7,85550000,86300000,LRD,-1.3867,.,CPD,late,12,+,_,0.452895100124992
chr7,88400000,89700000,LRD,-1.2503,.,CPD,late,12,+,_,0.509513167418616
chr7,96150000,97400000,LRD,-1.2345,.,CPD,late,12,+,_,0.555877172570002
chr7,101950000,102450000,ERD,1.6536,.,CPD,late,12,+,_,1.54225106367746
chr7,103500000,104300000,LRD,-0.6018,.,CPD,late,12,+,_,0.635146020082294
chr7,104350000,105250000,ERD,0.5295,.,CPD,late,12,+,_,1.0714036977664
chr7,112450000,113500000,LRD,-1.1284,.,CPD,late,12,+,_,0.616141062245366
chr7,115750000,117350000,ERD,0.8094,.,CPD,late,12,+,_,1.20015466111668
chr7,121300000,121550000,LRD,-0.8483,.,CPD,late,12,+,_,0.564498994283718
chr7,122100000,123050000,LRD,-0.8398,.,CPD,late,12,+,_,0.639540086099709
chr7,125350000,126400000,LRD,-0.6517,.,CPD,late,12,+,_,0.766918774038258
chr7,126450000,127050000,LRD,-1.1284,.,CPD,late,12,+,_,0.730484529445643
chr7,127900000,131450000,ERD,0.7301,.,CPD,late,12,+,_,1.21492153337724
chr7,136400000,137300000,LRD,-0.8788,.,CPD,late,12,+,_,0.764134231650377
chr7,138500000,139200000,ERD,0.8472,.,CPD,late,12,+,_,1.03595475640041
chr7,140900000,141600000,LRD,-0.7528,.,CPD,late,12,+,_,0.576487733296366
chr7,144300000,148150000,LRD,-0.8674,.,CPD,late,12,+,_,0.407566339592841
chr7,152800000,154650000,LRD,-1.1108,.,CPD,late,12,+,_,0.387071351289268
chr8,800000,1450000,LRD,-1.0497,.,CPD,late,12,+,_,0.603067150496546
chr8,2550000,6050000,LRD,-0.9801,.,CPD,late,12,+,_,0.417365364631755
chr8,7000000,8000000,LRD,-1.0874,.,CPD,late,12,+,_,1.88269148452859
chr8,13450000,15250000,LRD,-0.9748,.,CPD,late,12,+,_,0.587773707430142
chr8,17150000,17850000,ERD,0.828,.,CPD,late,12,+,_,1.15037976082117
chr8,18850000,19750000,ERD,0.6496,.,CPD,late,12,+,_,1.34834547864717
chr8,20300000,21450000,LRD,-1.2733,.,CPD,late,12,+,_,0.459782415451714
chr8,21500000,23450000,ERD,0.5245,.,CPD,late,12,+,_,0.962920370180882
chr8,26000000,26350000,ERD,0.662,.,CPD,late,12,+,_,1.36095701769403
chr8,27400000,31050000,ERD,0.5013,.,CPD,late,12,+,_,1.08290260423438
chr8,31100000,32000000,LRD,-1.2053,.,CPD,late,12,+,_,0.385279029599543
chr8,33700000,36450000,LRD,-1.1202,.,CPD,late,12,+,_,0.292722181186765
chr8,40550000,41050000,LRD,-0.7272,.,CPD,late,12,+,_,0.658598798622322
chr8,43500000,47800000,LRD,-1.552,.,CPD,late,12,+,_,0.23781746227727
chr8,50250000,52650000,LRD,-0.627,.,CPD,late,12,+,_,0.831206330513566
chr8,54000000,54400000,LRD,-0.6041,.,CPD,late,12,+,_,0.589773473280113
chr8,55700000,56450000,LRD,-1.3412,.,CPD,late,12,+,_,0.450780574097682
chr8,58050000,58950000,LRD,-1.116,.,CPD,late,12,+,_,0.561585386688104
chr8,62500000,62850000,ERD,0.7943,.,CPD,late,12,+,_,1.5789251498768
chr8,63350000,63700000,LRD,-1.292,.,CPD,late,12,+,_,0.48844174687652
chr8,64400000,66250000,LRD,-1.1308,.,CPD,late,12,+,_,0.354658014464118
chr8,67400000,68000000,ERD,0.7725,.,CPD,late,12,+,_,1.12267352936201
chr8,68500000,69450000,LRD,-1.2455,.,CPD,late,12,+,_,0.55074710687601
chr8,71800000,72550000,LRD,-1.1668,.,CPD,late,12,+,_,0.44669826979244
chr8,73200000,73950000,LRD,-1.0939,.,CPD,late,12,+,_,0.45657966721404
chr8,80700000,81200000,ERD,0.6597,.,CPD,late,12,+,_,1.30448705647176
chr8,83000000,86900000,LRD,-0.7856,.,CPD,late,12,+,_,0.524762066930835
chr8,92400000,93900000,LRD,-1.276,.,CPD,late,12,+,_,0.558747186624751
chr8,96600000,97000000,LRD,-1.1219,.,CPD,late,12,+,_,0.418711359990123
chr8,104700000,106850000,LRD,-1.2052,.,CPD,late,12,+,_,0.532733435664614
chr8,107400000,107900000,LRD,-0.715,.,CPD,late,12,+,_,0.873646601734747
chr8,107950000,109000000,LRD,-1.2052,.,CPD,late,12,+,_,0.458396110723115
chr8,109400000,109800000,LRD,-1.242,.,CPD,late,12,+,_,0.547018237447592
chr8,110800000,111650000,LRD,-0.6498,.,CPD,late,12,+,_,0.388867267197961
chr8,116500000,117450000,LRD,-0.9623,.,CPD,late,12,+,_,0.561383930496431
chr8,129550000,130450000,LRD,-1.1034,.,CPD,late,12,+,_,0.382541755390959
chr8,131900000,132750000,LRD,-1.0634,.,CPD,late,12,+,_,0.248848584213794
chr8,133150000,133850000,LRD,-0.9283,.,CPD,late,12,+,_,0.354549291425538
chr8,134900000,135350000,LRD,-0.9796,.,CPD,late,12,+,_,0.3207615455321
chr8,136050000,137900000,LRD,-0.9658,.,CPD,late,12,+,_,0.325670980949718
chr8,138500000,140500000,LRD,-0.9399,.,CPD,late,12,+,_,0.272269797717894
chr9,1000000,1850000,LRD,-1.331,.,CPD,late,12,+,_,0.392174078056938
chr9,1900000,3400000,LRD,-0.5533,.,CPD,late,12,+,_,0.794371289827391
chr9,5750000,6800000,ERD,0.7118,.,CPD,late,12,+,_,1.10744701760354
chr9,7400000,8050000,LRD,-1.3815,.,CPD,late,12,+,_,0.375870970213319
chr9,8100000,12400000,LRD,-0.9673,.,CPD,late,12,+,_,0.375528472036883
chr9,19100000,19700000,ERD,0.6558,.,CPD,late,12,+,_,0.958486513398315
chr9,19750000,20200000,LRD,-0.7523,.,CPD,late,12,+,_,0.53553565035164
chr9,21500000,22350000,ERD,1.0374,.,CPD,late,12,+,_,1.29185238107578
chr9,22700000,23350000,LRD,-1.4798,.,CPD,late,12,+,_,0.338925986565281
chr9,23400000,24900000,LRD,-0.947,.,CPD,late,12,+,_,0.346167181041506
chr9,24950000,25900000,LRD,-1.2952,.,CPD,late,12,+,_,0.588813141036552
chr9,28100000,28450000,LRD,-0.6908,.,CPD,late,12,+,_,1.10910066668064
chr9,32950000,34750000,ERD,0.8178,.,CPD,late,12,+,_,1.11207963944888
chr9,35450000,36700000,ERD,0.8566,.,CPD,late,12,+,_,1.02840945922341
chr9,38800000,70000000,LRD,-1.2428,.,CPD,late,12,+,_,1.12568070377643
chr9,74200000,75900000,ERD,0.7073,.,CPD,late,12,+,_,1.22142875768816
chr9,76550000,77200000,LRD,-0.5839,.,CPD,late,12,+,_,0.67992015712984
chr9,78050000,78750000,LRD,-1.3547,.,CPD,late,12,+,_,0.415365165772199
chr9,82000000,85600000,LRD,-1.1056,.,CPD,late,12,+,_,0.41210744659699
chr9,87150000,87950000,LRD,-1.2546,.,CPD,late,12,+,_,0.520392055291444
chr9,92750000,93550000,LRD,-1.1472,.,CPD,late,12,+,_,0.515766877253078
chr9,103550000,104100000,LRD,-1.0191,.,CPD,late,12,+,_,0.40779988782064
chr9,104500000,107350000,LRD,-0.859,.,CPD,late,12,+,_,0.467582536982997
chr9,108750000,109500000,LRD,-1.1988,.,CPD,late,12,+,_,0.407435047513668
chr9,112500000,112800000,LRD,-0.5179,.,CPD,late,12,+,_,0.660358289727394
chr9,114300000,115200000,ERD,0.921,.,CPD,late,12,+,_,1.02556769918641
chr9,116000000,116250000,ERD,0.7713,.,CPD,late,12,+,_,0.954363134773293
chr9,117300000,117550000,ERD,0.6445,.,CPD,late,12,+,_,1.00688100078741
chr9,120000000,120850000,LRD,-0.7516,.,CPD,late,12,+,_,0.463437083165885
chr9,121500000,122900000,LRD,-0.9202,.,CPD,late,12,+,_,0.221758200128847
chrX,2750000,8250000,LRD,-0.847,.,CPD,late,12,+,_,0.587137649901475
chrX,11700000,12300000,LRD,-0.9891,.,CPD,late,12,+,_,0.423416959066584
chrX,14200000,14750000,LRD,-1.1693,.,CPD,late,12,+,_,0.391123171623883
chrX,16750000,17050000,ERD,0.8861,.,CPD,late,12,+,_,1.17140487962562
chrX,20700000,21600000,LRD,-1.3422,.,CPD,late,12,+,_,0.403499050129532
chrX,22400000,23350000,LRD,-1.3511,.,CPD,late,12,+,_,0.447206580973219
chrX,23700000,24350000,ERD,0.9999,.,CPD,late,12,+,_,0.924483245058131
chrX,25300000,30500000,LRD,-0.965,.,CPD,late,12,+,_,0.414544822578934
